event_id,ts_raw,warehouse,region,promised_hours,actual_hours,employee_id,shift_id,staff_productivity_score
OPS-D-0019304,2026-06-05 19:25:00,WH-N2,North,24.0,25.38,EMP-1164,SH-3,1.0
OPS-D-0019305,2026-06-05T20:49:00+05:30,WH-N2,North,24.0,18.32,EMP-1246,SH-3,0.73
OPS-D-0019306,2026-06-05 21:56:00,WH-N2,North,24.0,28.53,EMP-1387,SH-1,0.596
OPS-D-0019307,2026-06-05T22:42:00+05:30,WH-N2,North,24.0,20.1,EMP-1286,SH-1,0.812
OPS-D-0019308,2026-06-05T23:34:00+05:30,WH-N2,North,24.0,23.14,EMP-1174,SH-2,0.704
OPS-D-0019309,2026-06-05T00:48:00+05:30,WH-S1,South,24.0,33.86,EMP-1249,SH-2,0.729
OPS-D-0019310,2026-06-05T01:05:00+05:30,WH-S1,South,24.0,16.02,EMP-1296,SH-1,0.759
OPS-D-0019311,2026-06-05T02:16:00+05:30,WH-S1,South,24.0,15.67,EMP-1358,SH-3,0.925
OPS-D-0019312,2026-06-05 03:38:00,WH-S1,South,24.0,15.29,EMP-1309,SH-1,0.698
OPS-D-0019313,2026-06-05T04:40:00+05:30,WH-S1,South,24.0,21.54,EMP-1269,SH-3,0.747
OPS-D-0019314,2026-06-05 05:37:00,WH-S1,South,24.0,17.56,EMP-1332,SH-3,0.613
OPS-D-0019315,2026-06-05T06:26:00+05:30,WH-S1,South,24.0,8.91,EMP-1309,SH-2,0.778
OPS-D-0019316,2026-06-05T07:49:00+05:30,WH-S1,South,24.0,10.41,EMP-1375,SH-3,0.864
OPS-D-0019317,2026-06-05T08:52:00+05:30,WH-S1,South,24.0,21.03,EMP-1258,SH-2,0.842
OPS-D-0019318,2026-06-05 09:17:00,WH-S1,South,24.0,22.18,EMP-1235,SH-2,0.723
OPS-D-0019319,2026-06-05T10:51:00+05:30,WH-S1,South,24.0,22.4,EMP-1099,SH-2,0.773
OPS-D-0019320,1780640220000,WH-S1,South,24.0,11.93,EMP-1114,SH-1,0.701
OPS-D-0019321,2026-06-05 12:27:00,WH-S1,South,24.0,11.33,EMP-1338,SH-3,0.817
OPS-D-0019322,2026-06-05T13:18:00+05:30,WH-S1,South,24.0,16.78,EMP-1243,SH-3,0.654
OPS-D-0019323,2026-06-05T14:32:00+05:30,WH-S1,South,24.0,16.33,EMP-1367,SH-3,0.676
OPS-D-0019324,2026-06-05T15:02:00+05:30,WH-S1,South,24.0,11.82,EMP-1096,SH-1,0.611
OPS-D-0019325,2026-06-05T16:45:00+05:30,WH-S1,South,24.0,16.48,EMP-1114,SH-1,0.788
OPS-D-0019326,2026-06-05T17:11:00+05:30,WH-S1,South,24.0,11.68,EMP-1074,SH-2,0.827
OPS-D-0019327,2026-06-05T18:52:00+05:30,WH-S1,South,24.0,19.33,EMP-1246,SH-1,0.733
OPS-D-0019328,2026-06-05T19:39:00+05:30,WH-S1,South,24.0,54.93,EMP-1070,SH-3,0.966
OPS-D-0019329,2026-06-05T20:25:00+05:30,WH-S1,South,24.0,11.2,EMP-1120,SH-1,0.791
OPS-D-0019330,2026-06-05T21:13:00+05:30,WH-S1,South,24.0,20.66,EMP-1003,SH-1,1.0
OPS-D-0019331,2026-06-05T22:24:00+05:30,WH-S1,South,24.0,19.38,EMP-1232,SH-1,0.88
OPS-D-0019332,1780681560000,WH-S1,South,24.0,11.6,EMP-1287,SH-1,0.885
OPS-D-0019333,2026-06-05T00:35:00+05:30,WH-E1,East,24.0,17.95,EMP-1036,SH-3,0.691
OPS-D-0019334,2026-06-05T01:40:00+05:30,WH-E1,East,24.0,23.09,EMP-1178,SH-2,0.643
OPS-D-0019335,2026-06-05T02:43:00+05:30,WH-E1,East,24.0,17.52,EMP-1270,SH-2,0.717
OPS-D-0019336,2026-06-05T03:06:00+05:30,WH-E1,East,24.0,15.04,EMP-1240,SH-2,0.768
OPS-D-0019337,2026-06-05T04:39:00+05:30,WH-E1,East,24.0,14.81,EMP-1376,SH-3,0.979
OPS-D-0019338,2026-06-05T05:05:00+05:30,WH-E1,East,24.0,22.33,EMP-1023,SH-2,0.857
OPS-D-0019339,1780622760000,WH-E1,East,24.0,11.58,EMP-1124,SH-2,0.865
OPS-D-0019340,2026-06-05T07:32:00+05:30,WH-E1,East,24.0,21.82,EMP-1391,SH-2,0.751
OPS-D-0019341,2026-06-05T08:29:00+05:30,WH-E1,East,24.0,22.42,EMP-1323,SH-2,0.775
OPS-D-0019342,2026-06-05T09:08:00+05:30,WH-E1,East,24.0,11.58,EMP-1335,SH-3,0.788
OPS-D-0019343,2026-06-05 10:27:00,WH-E1,East,24.0,14.17,EMP-1168,SH-2,0.961
OPS-D-0019344,2026-06-05 11:35:00,WH-E1,East,24.0,9.59,EMP-1080,SH-2,0.87
OPS-D-0019345,2026-06-05 12:09:00,WH-E1,East,24.0,21.25,EMP-1188,SH-3,0.912
OPS-D-0019346,2026-06-05T13:55:00+05:30,WH-E1,East,24.0,9.83,EMP-1242,SH-2,0.879
OPS-D-0019347,2026-06-05T14:14:00+05:30,WH-E1,East,24.0,14.63,EMP-1295,SH-2,0.828
OPS-D-0019348,2026-06-05 15:19:00,WH-E1,East,24.0,9.32,EMP-1316,SH-2,0.744
OPS-D-0019349,2026-06-05T16:28:00+05:30,WH-E1,East,24.0,12.86,EMP-1305,SH-2,0.689
OPS-D-0019350,2026-06-05T17:31:00+05:30,WH-E1,East,24.0,,EMP-1290,SH-2,0.785
OPS-D-0019351,1780662660000,WH-E1,East,24.0,18.12,EMP-1212,SH-3,0.709
OPS-D-0019352,1780668120000,WH-E1,East,24.0,9.94,EMP-1116,SH-1,0.95
OPS-D-0019353,1780672380000,WH-E1,East,24.0,12.8,EMP-1368,SH-2,0.775
OPS-D-0019354,2026-06-05 21:46:00,WH-E1,East,24.0,12.27,EMP-1151,SH-1,0.714
OPS-D-0019355,1780678860000,WH-E1,East,24.0,12.05,EMP-1150,SH-3,0.772
OPS-D-0019356,2026-06-05T23:45:00+05:30,WH-E1,East,24.0,17.68,EMP-1020,SH-1,0.683
OPS-D-0019357,2026-06-05 00:27:00,WH-W1,West,24.0,21.36,EMP-1226,SH-1,0.648
OPS-D-0019358,2026-06-05T01:11:00+05:30,WH-W1,West,24.0,22.53,EMP-1008,SH-3,0.691
OPS-D-0019359,2026-06-05 02:39:00,WH-W1,West,24.0,19.71,EMP-1044,SH-3,0.627
OPS-D-0019360,2026-06-05T03:29:00+05:30,WH-W1,West,24.0,21.01,EMP-1362,SH-2,0.827
OPS-D-0019361,2026-06-05T04:50:00+05:30,WH-W1,West,24.0,22.75,EMP-1075,SH-3,0.827
OPS-D-0019362,1780619160000,WH-W1,West,24.0,22.29,EMP-1336,SH-2,0.696
OPS-D-0019363,2026-06-05T06:17:00+05:30,WH-W1,West,24.0,18.82,EMP-1236,SH-3,0.879
OPS-D-0019364,1780623060000,WH-W1,West,24.0,17.23,EMP-1334,SH-2,0.838
OPS-D-0019365,2026-06-05T08:44:00+05:30,WH-W1,West,24.0,21.63,EMP-1359,SH-3,0.758
OPS-D-0019366,2026-06-05T09:22:00+05:30,WH-W1,West,24.0,13.18,EMP-1179,SH-3,0.691
OPS-D-0019367,2026-06-05T10:41:00+05:30,WH-W1,West,24.0,14.95,EMP-1357,SH-3,0.612
OPS-D-0019368,1780637400000,WH-W1,West,24.0,,EMP-1353,SH-3,0.716
OPS-D-0019369,2026-06-05T12:52:00+05:30,WH-W1,West,24.0,20.98,EMP-1197,SH-2,0.834
OPS-D-0019370,2026-06-05T13:18:00+05:30,WH-W1,West,24.0,19.02,EMP-1016,SH-2,0.606
OPS-D-0019371,2026-06-05T14:46:00+05:30,WH-W1,West,24.0,20.59,EMP-1089,SH-2,0.615
OPS-D-0019372,2026-06-05 15:16:00,WH-W1,West,24.0,40.58,EMP-1039,SH-2,0.605
OPS-D-0019373,2026-06-05T16:25:00+05:30,WH-W1,West,24.0,19.76,EMP-1126,SH-2,0.716
OPS-D-0019374,2026-06-05T17:52:00+05:30,WH-W1,West,24.0,22.88,EMP-1244,SH-3,0.735
OPS-D-0019375,2026-06-05T18:00:00+05:30,WH-W1,West,24.0,16.36,EMP-1089,SH-2,0.804
OPS-D-0019376,2026-06-05T19:47:00+05:30,WH-W1,West,24.0,79.95,EMP-1112,SH-1,0.915
OPS-D-0019377,2026-06-05T20:43:00+05:30,WH-W1,West,24.0,8.86,EMP-1340,SH-3,0.792
OPS-D-0019378,2026-06-05T21:24:00+05:30,WH-W1,West,24.0,22.16,EMP-1261,SH-2,0.883
OPS-D-0019379,2026-06-05 22:06:00,WH-W1,West,24.0,19.11,EMP-1023,SH-3,0.858
OPS-D-0019380,2026-06-05T23:14:00+05:30,WH-W1,West,24.0,22.9,EMP-1385,SH-2,0.859
OPS-D-0019381,2026-06-06T00:47:00+05:30,WH-N1,North,24.0,9.63,EMP-1173,SH-1,0.685
OPS-D-0019382,2026-06-06T01:16:00+05:30,WH-N1,North,24.0,13.43,EMP-1047,SH-1,0.616
OPS-D-0019383,2026-06-06T02:46:00+05:30,WH-N1,North,24.0,13.73,EMP-1147,SH-2,0.874
OPS-D-0019384,2026-06-06T03:43:00+05:30,WH-N1,North,24.0,12.9,EMP-1311,SH-2,0.841
OPS-D-0019385,2026-06-06T04:31:00+05:30,WH-N1,North,24.0,50.91,EMP-1071,SH-2,0.816
OPS-D-0019386,2026-06-06T05:26:00+05:30,WH-N1,North,24.0,,EMP-1071,SH-3,0.687
OPS-D-0019387,2026-06-06T06:55:00+05:30,WH-N1,North,24.0,15.5,EMP-1369,SH-1,0.849
OPS-D-0019388,2026-06-06T07:37:00+05:30,WH-N1,North,24.0,8.77,EMP-1331,SH-3,0.874
OPS-D-0019389,1780713300000,WH-N1,North,24.0,18.91,EMP-1057,SH-3,0.787
OPS-D-0019390,2026-06-06 09:08:00,WH-N1,North,24.0,12.34,EMP-1156,SH-3,0.746
OPS-D-0019391,2026-06-06T10:16:00+05:30,WH-N1,North,24.0,9.39,EMP-1351,SH-3,0.917
OPS-D-0019392,1780726080000,WH-N1,North,24.0,9.18,EMP-1297,SH-2,0.823
OPS-D-0019393,2026-06-06T12:19:00+05:30,WH-N1,North,24.0,13.48,EMP-1136,SH-1,0.799
OPS-D-0019394,2026-06-06 13:50:00,WH-N1,North,24.0,59.14,EMP-1343,SH-1,0.729
OPS-D-0019395,2026-06-06T14:32:00+05:30,WH-N1,North,24.0,18.38,EMP-1221,SH-3,0.806
OPS-D-0019396,2026-06-06T15:13:00+05:30,WH-N1,North,24.0,20.13,EMP-1161,SH-2,0.845
OPS-D-0019397,2026-06-06T16:55:00+05:30,WH-N1,North,24.0,23.06,EMP-1238,SH-1,0.782
OPS-D-0019398,2026-06-06T17:47:00+05:30,WH-N1,North,24.0,13.87,EMP-1208,SH-1,0.768
OPS-D-0019399,2026-06-06 18:32:00,WH-N1,North,24.0,9.6,EMP-1042,SH-3,0.717
OPS-D-0019400,2026-06-06T19:00:00+05:30,WH-N1,North,24.0,43.76,EMP-1131,SH-3,0.686
OPS-D-0019401,2026-06-06T20:56:00+05:30,WH-N1,North,24.0,8.91,EMP-1297,SH-3,0.698
OPS-D-0019402,2026-06-06T21:38:00+05:30,WH-N1,North,24.0,20.61,EMP-1393,SH-2,0.721
OPS-D-0019403,2026-06-06T22:15:00+05:30,WH-N1,North,24.0,21.84,EMP-1289,SH-3,0.737
OPS-D-0019404,1780767600000,WH-N1,North,24.0,14.57,EMP-1303,SH-1,0.805
OPS-D-0019405,1780687500000,WH-N1,North,24.0,16.94,EMP-1265,SH-1,0.795
OPS-D-0019406,2026-06-06T01:52:00+05:30,WH-N1,North,24.0,20.81,EMP-1176,SH-1,0.822
OPS-D-0019407,2026-06-06T02:22:00+05:30,WH-N1,North,24.0,80.76,EMP-1153,SH-1,0.809
OPS-D-0019408,2026-06-06T00:01:00+05:30,WH-N2,North,24.0,14.36,EMP-1147,SH-1,0.868
OPS-D-0019409,2026-06-06 01:19:00,WH-N2,North,24.0,10.66,EMP-1150,SH-2,0.828
OPS-D-0019410,2026-06-06T02:55:00+05:30,WH-N2,North,24.0,9.3,EMP-1139,SH-3,0.586
OPS-D-0019411,2026-06-06T03:37:00+05:30,WH-N2,North,24.0,19.59,EMP-1338,SH-1,0.773
OPS-D-0019412,2026-06-06T04:02:00+05:30,WH-N2,North,24.0,,EMP-1087,SH-2,0.712
OPS-D-0019413,2026-06-06 05:02:00,WH-N2,North,24.0,17.86,EMP-1127,SH-1,0.867
OPS-D-0019414,2026-06-06 06:56:00,WH-N2,North,24.0,15.21,EMP-1386,SH-1,0.767
OPS-D-0019415,2026-06-06 07:38:00,WH-N2,North,24.0,12.43,EMP-1393,SH-1,0.779
OPS-D-0019416,1780713240000,WH-N2,North,24.0,15.55,EMP-1096,SH-1,0.918
OPS-D-0019417,1780717980000,WH-N2,North,24.0,19.83,EMP-1009,SH-1,0.988
OPS-D-0019418,1780722660000,WH-N2,North,24.0,8.6,EMP-1015,SH-1,0.9
OPS-D-0019419,1780725780000,WH-N2,North,24.0,16.72,EMP-1094,SH-2,0.794
OPS-D-0019420,2026-06-06T12:03:00+05:30,WH-N2,North,24.0,15.86,EMP-1162,SH-3,0.808
OPS-D-0019421,2026-06-06 13:03:00,WH-N2,North,24.0,14.95,EMP-1397,SH-1,0.879
OPS-D-0019422,2026-06-06T14:46:00+05:30,WH-N2,North,24.0,74.94,EMP-1334,SH-1,0.624
OPS-D-0019423,2026-06-06T15:45:00+05:30,WH-N2,North,24.0,16.7,EMP-1006,SH-1,0.795
OPS-D-0019424,1780742340000,WH-N2,North,24.0,13.07,EMP-1188,SH-3,0.826
OPS-D-0019425,1780746180000,WH-N2,North,24.0,15.43,EMP-1123,SH-1,0.847
OPS-D-0019426,2026-06-06 18:38:00,WH-N2,North,24.0,8.84,EMP-1039,SH-1,0.857
OPS-D-0019427,1780755540000,WH-N2,North,24.0,17.02,EMP-1067,SH-1,0.569
OPS-D-0019428,2026-06-06 20:50:00,WH-N2,North,24.0,9.72,EMP-1271,SH-3,0.687
OPS-D-0019429,1780761240000,WH-N2,North,24.0,19.01,EMP-1200,SH-2,0.681
OPS-D-0019430,1780764780000,WH-N2,North,24.0,9.36,EMP-1149,SH-2,0.772
OPS-D-0019431,2026-06-06T23:59:00+05:30,WH-N2,North,24.0,12.99,EMP-1369,SH-2,0.753
OPS-D-0019432,2026-06-06T00:04:00+05:30,WH-N2,North,24.0,12.88,EMP-1229,SH-1,0.818
OPS-D-0019433,2026-06-06T01:48:00+05:30,WH-N2,North,24.0,22.54,EMP-1309,SH-1,0.724
OPS-D-0019434,2026-06-06T02:14:00+05:30,WH-N2,North,24.0,8.66,EMP-1054,SH-3,0.789
OPS-D-0019435,2026-06-06T00:06:00+05:30,WH-S1,South,24.0,22.11,EMP-1326,SH-1,0.873
OPS-D-0019436,2026-06-06T01:53:00+05:30,WH-S1,South,24.0,23.45,EMP-1301,SH-2,0.764
OPS-D-0019437,2026-06-06 02:48:00,WH-S1,South,24.0,17.15,EMP-1254,SH-3,0.781
OPS-D-0019438,2026-06-06 03:37:00,WH-S1,South,24.0,9.62,EMP-1217,SH-3,0.713
OPS-D-0019439,1780700940000,WH-S1,South,24.0,13.33,EMP-1332,SH-2,0.87
OPS-D-0019440,2026-06-06T05:05:00+05:30,WH-S1,South,24.0,22.17,EMP-1093,SH-2,0.754
OPS-D-0019441,2026-06-06 06:12:00,WH-S1,South,24.0,18.67,EMP-1293,SH-2,0.95
OPS-D-0019442,2026-06-06T07:28:00+05:30,WH-S1,South,24.0,23.36,EMP-1067,SH-3,0.795
OPS-D-0019443,2026-06-06T08:57:00+05:30,WH-S1,South,24.0,18.77,EMP-1397,SH-2,0.766
OPS-D-0019444,2026-06-06 09:45:00,WH-S1,South,24.0,,EMP-1188,SH-2,0.788
OPS-D-0019445,1780723320000,WH-S1,South,24.0,8.82,EMP-1112,SH-2,0.82
OPS-D-0019446,2026-06-06T11:58:00+05:30,WH-S1,South,24.0,8.7,EMP-1119,SH-2,0.664
OPS-D-0019447,2026-06-06T12:35:00+05:30,WH-S1,South,24.0,53.62,EMP-1234,SH-1,0.664
OPS-D-0019448,1780732080000,WH-S1,South,24.0,10.81,EMP-1046,SH-2,0.626
OPS-D-0019449,1780736880000,WH-S1,South,24.0,21.75,EMP-1300,SH-2,0.703
OPS-D-0019450,2026-06-06 15:53:00,WH-S1,South,24.0,15.17,EMP-1159,SH-2,0.818
OPS-D-0019451,2026-06-06T16:13:00+05:30,WH-S1,South,24.0,18.5,EMP-1112,SH-2,0.789
OPS-D-0019452,2026-06-06 17:09:00,WH-S1,South,24.0,13.89,EMP-1054,SH-3,0.575
OPS-D-0019453,2026-06-06T18:22:00+05:30,WH-S1,South,24.0,12.35,EMP-1269,SH-1,0.575
OPS-D-0019454,2026-06-06T19:25:00+05:30,WH-S1,South,24.0,54.02,EMP-1352,SH-2,0.89
OPS-D-0019455,2026-06-06 20:39:00,WH-S1,South,24.0,16.42,EMP-1157,SH-2,0.865
OPS-D-0019456,2026-06-06T21:12:00+05:30,WH-S1,South,24.0,17.44,EMP-1115,SH-2,0.63
OPS-D-0019457,2026-06-06T22:48:00+05:30,WH-S1,South,24.0,18.2,EMP-1193,SH-2,0.693
OPS-D-0019458,1780767720000,WH-S1,South,24.0,12.51,EMP-1155,SH-2,0.855
OPS-D-0019459,2026-06-06 00:10:00,WH-S1,South,24.0,68.61,EMP-1292,SH-3,0.736
OPS-D-0019460,2026-06-06T01:14:00+05:30,WH-S1,South,24.0,16.11,EMP-1214,SH-1,0.611
OPS-D-0019461,2026-06-06T02:07:00+05:30,WH-S1,South,24.0,8.58,EMP-1302,SH-2,0.732
OPS-D-0019462,2026-06-06T00:58:00+05:30,WH-E1,East,24.0,21.71,EMP-1182,SH-3,0.793
OPS-D-0019463,2026-06-06T01:17:00+05:30,WH-E1,East,24.0,23.23,EMP-1350,SH-3,0.628
OPS-D-0019464,2026-06-06 02:28:00,WH-E1,East,24.0,12.95,EMP-1392,SH-1,0.657
OPS-D-0019465,2026-06-06T03:14:00+05:30,WH-E1,East,24.0,,EMP-1030,SH-2,0.901
OPS-D-0019466,2026-06-06T04:14:00+05:30,WH-E1,East,24.0,14.73,EMP-1378,SH-2,0.764
OPS-D-0019467,2026-06-06T05:44:00+05:30,WH-E1,East,24.0,13.75,EMP-1062,SH-3,0.828
OPS-D-0019468,2026-06-06 06:03:00,WH-E1,East,24.0,17.43,EMP-1350,SH-3,0.903
OPS-D-0019469,2026-06-06T07:46:00+05:30,WH-E1,East,24.0,20.28,EMP-1089,SH-2,0.768
OPS-D-0019470,2026-06-06 08:27:00,WH-E1,East,24.0,15.57,EMP-1161,SH-3,0.939
OPS-D-0019471,1780717260000,WH-E1,East,24.0,10.21,EMP-1189,SH-2,0.836
OPS-D-0019472,2026-06-06T10:59:00+05:30,WH-E1,East,24.0,22.56,EMP-1356,SH-2,0.922
OPS-D-0019473,2026-06-06 11:27:00,WH-E1,East,24.0,65.41,EMP-1201,SH-1,0.852
OPS-D-0019474,1780728480000,WH-E1,East,24.0,15.27,EMP-1348,SH-2,0.801
OPS-D-0019475,2026-06-06 13:42:00,WH-E1,East,24.0,71.29,EMP-1125,SH-2,0.899
OPS-D-0019476,1780736280000,WH-E1,East,24.0,15.18,EMP-1042,SH-1,0.795
OPS-D-0019477,2026-06-06 15:00:00,WH-E1,East,24.0,22.97,EMP-1063,SH-1,0.848
OPS-D-0019478,2026-06-06T16:39:00+05:30,WH-E1,East,24.0,16.18,EMP-1280,SH-1,0.535
OPS-D-0019479,1780745640000,WH-E1,East,24.0,20.94,EMP-1132,SH-1,0.769
OPS-D-0019480,2026-06-06T18:05:00+05:30,WH-E1,East,24.0,9.26,EMP-1220,SH-3,0.538
OPS-D-0019481,2026-06-06T19:08:00+05:30,WH-E1,East,24.0,9.42,EMP-1038,SH-1,0.833
OPS-D-0019482,1780757460000,WH-E1,East,24.0,22.49,EMP-1095,SH-1,0.783
OPS-D-0019483,2026-06-06T21:56:00+05:30,WH-E1,East,24.0,10.03,EMP-1385,SH-2,0.656
OPS-D-0019484,2026-06-06T22:22:00+05:30,WH-E1,East,24.0,19.74,EMP-1362,SH-1,0.934
OPS-D-0019485,1780768980000,WH-E1,East,24.0,12.82,EMP-1230,SH-2,0.79
OPS-D-0019486,1780686120000,WH-E1,East,24.0,11.63,EMP-1029,SH-3,0.726
OPS-D-0019487,2026-06-06T01:06:00+05:30,WH-E1,East,24.0,19.85,EMP-1316,SH-3,0.817
OPS-D-0019488,2026-06-06T02:02:00+05:30,WH-E1,East,24.0,20.25,EMP-1204,SH-1,0.731
OPS-D-0019489,1780685400000,WH-W1,West,24.0,23.22,EMP-1372,SH-1,0.96
OPS-D-0019490,2026-06-06T01:52:00+05:30,WH-W1,West,24.0,22.88,EMP-1295,SH-2,0.775
OPS-D-0019491,2026-06-06T02:25:00+05:30,WH-W1,West,24.0,23.45,EMP-1310,SH-3,0.842
OPS-D-0019492,2026-06-06T03:44:00+05:30,WH-W1,West,24.0,14.26,EMP-1334,SH-3,0.827
OPS-D-0019493,2026-06-06 04:57:00,WH-W1,West,24.0,9.1,EMP-1125,SH-3,0.863
OPS-D-0019494,2026-06-06T05:09:00+05:30,WH-W1,West,24.0,8.44,EMP-1067,SH-3,0.697
OPS-D-0019495,2026-06-06T06:37:00+05:30,WH-W1,West,24.0,20.45,EMP-1229,SH-3,0.679
OPS-D-0019496,2026-06-06T07:26:00+05:30,WH-W1,West,24.0,11.45,EMP-1384,SH-2,0.737
OPS-D-0019497,2026-06-06T08:10:00+05:30,WH-W1,West,24.0,16.85,EMP-1335,SH-1,0.899
OPS-D-0019498,2026-06-06 09:36:00,WH-W1,West,24.0,12.1,EMP-1373,SH-2,0.67
OPS-D-0019499,2026-06-06T10:34:00+05:30,WH-W1,West,24.0,23.32,EMP-1074,SH-3,0.795
OPS-D-0019500,2026-06-06T11:14:00+05:30,WH-W1,West,24.0,10.85,EMP-1040,SH-1,0.679
OPS-D-0019501,2026-06-06 12:52:00,WH-W1,West,24.0,17.52,EMP-1091,SH-1,0.833
OPS-D-0019502,2026-06-06T13:21:00+05:30,WH-W1,West,24.0,19.46,EMP-1222,SH-1,0.811
OPS-D-0019503,2026-06-06T14:47:00+05:30,WH-W1,West,24.0,21.79,EMP-1202,SH-3,0.629
OPS-D-0019504,2026-06-06 15:42:00,WH-W1,West,24.0,23.01,EMP-1386,SH-1,0.653
OPS-D-0019505,2026-06-06T16:32:00+05:30,WH-W1,West,24.0,15.35,EMP-1358,SH-3,0.725
OPS-D-0019506,2026-06-06T17:23:00+05:30,WH-W1,West,24.0,11.15,EMP-1298,SH-2,0.887
OPS-D-0019507,2026-06-06T18:16:00+05:30,WH-W1,West,24.0,21.99,EMP-1313,SH-2,0.507
OPS-D-0019508,1780753620000,WH-W1,West,24.0,8.65,EMP-1387,SH-1,0.832
OPS-D-0019509,1780758600000,WH-W1,West,24.0,11.99,EMP-1004,SH-3,0.922
OPS-D-0019510,2026-06-06T21:24:00+05:30,WH-W1,West,24.0,63.05,EMP-1375,SH-2,0.787
OPS-D-0019511,1780763640000,WH-W1,West,24.0,30.71,EMP-1372,SH-3,0.713
OPS-D-0019512,2026-06-06 23:48:00,WH-W1,West,24.0,22.83,EMP-1302,SH-1,0.787
OPS-D-0019513,2026-06-06T00:22:00+05:30,WH-W1,West,24.0,,EMP-1343,SH-1,0.677
OPS-D-0019514,2026-06-06T01:58:00+05:30,WH-W1,West,24.0,77.84,EMP-1372,SH-3,0.848
OPS-D-0019515,2026-06-06T02:20:00+05:30,WH-W1,West,24.0,19.67,EMP-1135,SH-3,0.62
OPS-D-0019516,2026-06-07T00:15:00+05:30,WH-N1,North,24.0,21.64,EMP-1347,SH-3,0.718
OPS-D-0019517,2026-06-07T01:35:00+05:30,WH-N1,North,24.0,15.32,EMP-1196,SH-1,0.812
OPS-D-0019518,2026-06-07T02:05:00+05:30,WH-N1,North,24.0,20.73,EMP-1288,SH-2,0.669
OPS-D-0019519,2026-06-07T03:09:00+05:30,WH-N1,North,24.0,72.45,EMP-1183,SH-3,0.67
OPS-D-0019520,2026-06-07T04:55:00+05:30,WH-N1,North,24.0,12.2,EMP-1116,SH-3,0.863
OPS-D-0019521,2026-06-07T05:46:00+05:30,WH-N1,North,24.0,15.44,EMP-1005,SH-2,0.785
OPS-D-0019522,2026-06-07T06:23:00+05:30,WH-N1,North,24.0,19.67,EMP-1065,SH-1,0.834
OPS-D-0019523,2026-06-07T07:15:00+05:30,WH-N1,North,24.0,20.67,EMP-1265,SH-1,0.886
OPS-D-0019524,2026-06-07T08:07:00+05:30,WH-N1,North,24.0,18.39,EMP-1316,SH-1,0.618
OPS-D-0019525,2026-06-07 09:15:00,WH-N1,North,24.0,9.19,EMP-1198,SH-1,0.878
OPS-D-0019526,1780809120000,WH-N1,North,24.0,21.8,EMP-1390,SH-1,0.745
OPS-D-0019527,2026-06-07T11:22:00+05:30,WH-N1,North,24.0,19.33,EMP-1007,SH-1,0.583
OPS-D-0019528,2026-06-07T12:03:00+05:30,WH-N1,North,24.0,16.15,EMP-1208,SH-3,0.761
OPS-D-0019529,2026-06-07 13:57:00,WH-N1,North,24.0,15.75,EMP-1116,SH-2,0.839
OPS-D-0019530,2026-06-07T14:08:00+05:30,WH-N1,North,24.0,19.98,EMP-1076,SH-2,0.674
OPS-D-0019531,2026-06-07T15:42:00+05:30,WH-N1,North,24.0,21.62,EMP-1345,SH-3,0.874
OPS-D-0019532,1780828800000,WH-N1,North,24.0,19.3,EMP-1362,SH-2,0.792
OPS-D-0019533,2026-06-07 17:25:00,WH-N1,North,24.0,14.31,EMP-1313,SH-1,0.71
OPS-D-0019534,2026-06-07T18:32:00+05:30,WH-N1,North,24.0,8.48,EMP-1023,SH-3,0.752
OPS-D-0019535,2026-06-07T19:23:00+05:30,WH-N1,North,24.0,20.54,EMP-1201,SH-2,0.742
OPS-D-0019536,2026-06-07T20:58:00+05:30,WH-N1,North,24.0,14.78,EMP-1339,SH-3,0.895
OPS-D-0019537,2026-06-07T21:17:00+05:30,WH-N1,North,24.0,11.92,EMP-1120,SH-3,0.78
OPS-D-0019538,2026-06-07T22:48:00+05:30,WH-N1,North,24.0,48.33,EMP-1263,SH-2,0.696
OPS-D-0019539,2026-06-07T23:24:00+05:30,WH-N1,North,24.0,10.47,EMP-1286,SH-3,0.788
OPS-D-0019540,2026-06-07 00:18:00,WH-N1,North,24.0,9.21,EMP-1322,SH-2,0.776
OPS-D-0019541,1780774680000,WH-N1,North,24.0,,EMP-1049,SH-2,0.75
OPS-D-0019542,2026-06-07 02:48:00,WH-N1,North,24.0,74.24,EMP-1174,SH-3,0.864
OPS-D-0019543,2026-06-07T00:00:00+05:30,WH-N2,North,24.0,18.98,EMP-1169,SH-3,0.672
OPS-D-0019544,1780774620000,WH-N2,North,24.0,17.92,EMP-1056,SH-3,0.612
OPS-D-0019545,2026-06-07T02:29:00+05:30,WH-N2,North,24.0,8.59,EMP-1073,SH-2,0.804
OPS-D-0019546,2026-06-07 03:50:00,WH-N2,North,24.0,19.89,EMP-1260,SH-1,0.794
OPS-D-0019547,2026-06-07T04:56:00+05:30,WH-N2,North,24.0,18.04,EMP-1295,SH-3,0.693
OPS-D-0019548,2026-06-07T05:20:00+05:30,WH-N2,North,24.0,11.74,EMP-1315,SH-1,0.721
OPS-D-0019549,2026-06-07 06:16:00,WH-N2,North,24.0,11.53,EMP-1112,SH-2,0.745
OPS-D-0019550,2026-06-07 07:22:00,WH-N2,North,24.0,18.69,EMP-1140,SH-3,0.715
OPS-D-0019551,2026-06-07T08:58:00+05:30,WH-N2,North,24.0,8.61,EMP-1011,SH-1,0.683
